id,name,policy,status,before_nodes,before_n_nodes,before_inputs,before_internal_nodes,before_nonconstant_rules,before_constant_rules,before_vacuous,before_out_uniform,before_out_uniform_nonvacuous,before_locally_unate,before_MIN,before_MAX,before_MIN_MAX,before_is_conjunctive,before_is_disjunctive,before_is_AND_NOT,before_is_OR_NOT,before_is_AND_OR_NOT,before_is_AND_OR,before_is_AND_OR_NAND_NOR,before_AND_OR_NOT_out_uniform,before_AND_OR_NAND_NOR,before_AND_OR_NAND_NOR_out_uniform,before_homogeneous_MIN,before_homogeneous_MAX,before_signed_operator_homogeneous_AND,before_signed_operator_homogeneous_OR,before_homogeneous_gate,before_positive_AND,before_positive_OR,before_affine,before_reciprocal_support,before_all_internal_self_regulated,before_all_self_loop,before_self_loop_count,before_is_monotone,before_switchable_to_monotone,before_positive_edges,before_negative_edges,before_non_unate_edges,before_has_multi_input_rule,before_edges,before_max_indegree,after_nodes,after_n_nodes,after_inputs,after_internal_nodes,after_nonconstant_rules,after_constant_rules,after_vacuous,after_out_uniform,after_out_uniform_nonvacuous,after_locally_unate,after_MIN,after_MAX,after_MIN_MAX,after_is_conjunctive,after_is_disjunctive,after_is_AND_NOT,after_is_OR_NOT,after_is_AND_OR_NOT,after_is_AND_OR,after_is_AND_OR_NAND_NOR,after_AND_OR_NOT_out_uniform,after_AND_OR_NAND_NOR,after_AND_OR_NAND_NOR_out_uniform,after_homogeneous_MIN,after_homogeneous_MAX,after_signed_operator_homogeneous_AND,after_signed_operator_homogeneous_OR,after_homogeneous_gate,after_positive_AND,after_positive_OR,after_affine,after_reciprocal_support,after_all_internal_self_regulated,after_all_self_loop,after_self_loop_count,after_is_monotone,after_switchable_to_monotone,after_positive_edges,after_negative_edges,after_non_unate_edges,after_has_multi_input_rule,after_edges,after_max_indegree,bijection_verified,fixed_points_exact,fixed_points_count_or_lower_bound,all_rules_out_uniform,after_signed_operator_homogeneous,error,before_signed_operator_homogeneous
3512_1,Oxidative Stress Pathway,random,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,,
1969_1,HGF Signaling in Keratinocytes,first,complete,68,68,6,62,62,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,97,6,0,True,103,4,8,8,6,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,8,2,0,True,10,5,True,True,72,False,,,
1969_1,HGF Signaling in Keratinocytes,min_degree,complete,68,68,6,62,62,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,97,6,0,True,103,4,7,7,6,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,3,1,0,True,4,4,True,True,72,False,,,
1969_1,HGF Signaling in Keratinocytes,min_growth,complete,68,68,6,62,62,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,97,6,0,True,103,4,7,7,6,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,3,1,0,True,4,4,True,True,72,False,,,
1969_1,HGF Signaling in Keratinocytes,random,complete,68,68,6,62,62,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,97,6,0,True,103,4,8,8,6,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,8,2,0,True,10,5,True,True,72,False,,,
7926_1,Iron acquisition and oxidative stress response in aspergillus fumigatus.,first,complete,22,22,2,20,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,25,13,0,True,38,6,6,6,2,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,7,11,0,True,18,6,True,True,0,False,,,
7926_1,Iron acquisition and oxidative stress response in aspergillus fumigatus.,min_degree,complete,22,22,2,20,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,25,13,0,True,38,6,3,3,2,1,1,0,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,1,False,False,0,1,0,False,1,1,True,True,0,True,AND,,
7926_1,Iron acquisition and oxidative stress response in aspergillus fumigatus.,min_growth,complete,22,22,2,20,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,25,13,0,True,38,6,3,3,2,1,1,0,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,1,False,False,0,1,0,False,1,1,True,True,0,True,AND,,
7926_1,Iron acquisition and oxidative stress response in aspergillus fumigatus.,random,complete,22,22,2,20,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,25,13,0,True,38,6,6,6,2,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,7,11,0,True,18,6,True,True,0,False,,,
2314_1,IL-6 Signalling,first,complete,86,86,15,71,71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,102,47,0,True,149,6,18,18,15,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,8,15,1,True,24,9,True,False,257,False,,,
2314_1,IL-6 Signalling,min_degree,complete,86,86,15,71,71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,102,47,0,True,149,6,18,18,15,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,8,15,1,True,24,9,True,False,257,False,,,
2314_1,IL-6 Signalling,min_growth,complete,86,86,15,71,71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,102,47,0,True,149,6,18,18,15,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,8,15,1,True,24,9,True,False,257,False,,,
2314_1,IL-6 Signalling,random,complete,86,86,15,71,71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,102,47,0,True,149,6,19,19,15,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,18,22,0,True,40,11,True,False,257,False,,,
2214_1,IL-1 Signaling,first,complete,118,118,14,104,104,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,184,34,0,True,218,6,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
2214_1,IL-1 Signaling,min_degree,complete,118,118,14,104,104,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,184,34,0,True,218,6,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
2214_1,IL-1 Signaling,min_growth,complete,118,118,14,104,104,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,184,34,0,True,218,6,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
2214_1,IL-1 Signaling,random,complete,118,118,14,104,104,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,184,34,0,True,218,6,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
5884_1,Tumour Cell Invasion and Migration,first,complete,32,32,2,30,30,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,80,76,0,True,156,8,7,7,2,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,14,15,0,True,29,6,True,True,9,False,,,
5884_1,Tumour Cell Invasion and Migration,min_degree,complete,32,32,2,30,30,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,80,76,0,True,156,8,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,14,9,1,True,24,6,True,True,9,False,,,
5884_1,Tumour Cell Invasion and Migration,min_growth,complete,32,32,2,30,30,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,80,76,0,True,156,8,6,6,2,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,11,6,0,True,17,6,True,True,9,False,,,
5884_1,Tumour Cell Invasion and Migration,random,complete,32,32,2,30,30,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,80,76,0,True,156,8,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,14,9,1,True,24,6,True,True,9,False,,,
5731_1,Metabolic Interactions in the Gut Microbiome,first,complete,12,12,1,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,24,6,0,True,30,5,8,8,1,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,True,14,6,0,True,20,5,True,True,40,False,,,
5731_1,Metabolic Interactions in the Gut Microbiome,min_degree,complete,12,12,1,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,24,6,0,True,30,5,8,8,1,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,True,14,6,0,True,20,5,True,True,40,False,,,
5731_1,Metabolic Interactions in the Gut Microbiome,min_growth,complete,12,12,1,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,24,6,0,True,30,5,8,8,1,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,True,14,6,0,True,20,5,True,True,40,False,,,
5731_1,Metabolic Interactions in the Gut Microbiome,random,complete,12,12,1,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,24,6,0,True,30,5,8,8,1,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,True,14,6,0,True,20,5,True,True,40,False,,,
4942_1,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,first,complete,26,26,0,26,26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,55,26,0,True,81,9,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,8,5,1,True,14,5,True,True,2,False,,,
4942_1,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,min_degree,complete,26,26,0,26,26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,55,26,0,True,81,9,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,8,5,1,True,14,5,True,True,2,False,,,
4942_1,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,min_growth,complete,26,26,0,26,26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,55,26,0,True,81,9,3,3,0,3,3,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,3,False,False,3,1,0,True,4,2,True,True,2,True,AND,,
4942_1,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,random,complete,26,26,0,26,26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,55,26,0,True,81,9,3,3,0,3,3,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,3,False,False,3,1,0,True,4,2,True,True,2,True,AND,,
4783_1, IGVH mutations in chronic lymphocytic leukemia.,first,complete,91,91,0,91,90,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,97,28,0,True,125,5,26,26,0,26,26,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,26,False,False,27,1,0,True,28,3,True,False,257,True,AND,,
4783_1, IGVH mutations in chronic lymphocytic leukemia.,min_degree,complete,91,91,0,91,90,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,97,28,0,True,125,5,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,28,False,False,32,6,0,True,38,6,True,False,257,False,,,
4783_1, IGVH mutations in chronic lymphocytic leukemia.,min_growth,complete,91,91,0,91,90,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,97,28,0,True,125,5,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,28,False,False,32,6,0,True,38,6,True,False,257,False,,,
4783_1, IGVH mutations in chronic lymphocytic leukemia.,random,complete,91,91,0,91,90,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,False,97,28,0,True,125,5,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,28,False,False,32,6,0,True,38,6,True,False,257,False,,,
4775_1,PC12 Cell Differentiation,first,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,3,3,1,2,2,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,2,True,True,6,0,0,True,6,3,True,True,3,True,OR,,OR
4775_1,PC12 Cell Differentiation,min_degree,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,2,2,1,1,1,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,1,True,True,2,0,0,True,2,2,True,True,3,True,OR,,OR
4775_1,PC12 Cell Differentiation,min_growth,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,2,2,1,1,1,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,1,True,True,2,0,0,True,2,2,True,True,3,True,OR,,OR
4775_1,PC12 Cell Differentiation,random,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,3,3,1,2,2,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,2,True,True,6,0,0,True,6,3,True,True,3,True,OR,,OR
5025_1,CD4+ T Cell Differentiation and Plasticity,first,complete,18,18,6,12,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,37,41,0,True,78,10,15,15,6,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,28,25,0,True,53,8,True,False,257,False,,,
5025_1,CD4+ T Cell Differentiation and Plasticity,min_degree,complete,18,18,6,12,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,37,41,0,True,78,10,15,15,6,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,28,25,0,True,53,8,True,False,257,False,,,
5025_1,CD4+ T Cell Differentiation and Plasticity,min_growth,complete,18,18,6,12,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,37,41,0,True,78,10,15,15,6,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,28,25,0,True,53,8,True,False,257,False,,,
5025_1,CD4+ T Cell Differentiation and Plasticity,random,complete,18,18,6,12,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,False,37,41,0,True,78,10,15,15,6,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,28,25,0,True,53,8,True,False,257,False,,,
4706_1,Predicting Variabilities in Cardiac Gene,first,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
4706_1,Predicting Variabilities in Cardiac Gene,min_degree,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
4706_1,Predicting Variabilities in Cardiac Gene,min_growth,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
4706_1,Predicting Variabilities in Cardiac Gene,random,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
4779_1,Human Gonadal Sex Determination,first,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,6,6,0,6,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,18,11,0,True,29,6,True,True,3,False,,,
4779_1,Human Gonadal Sex Determination,min_degree,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,20,14,0,True,34,6,True,True,3,False,,,
4779_1,Human Gonadal Sex Determination,min_growth,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,20,14,0,True,34,6,True,True,3,False,,,
4779_1,Human Gonadal Sex Determination,random,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,6,6,0,6,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,18,11,0,True,29,6,True,True,3,False,,,
4790_1,Fanconi anemia and checkpoint recovery,first,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,9,9,0,9,9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,29,35,2,True,66,9,True,True,0,False,,,
4790_1,Fanconi anemia and checkpoint recovery,min_degree,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,7,9,1,True,17,4,True,True,0,False,,,
4790_1,Fanconi anemia and checkpoint recovery,min_growth,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,8,8,2,True,18,4,True,True,0,False,,,
4790_1,Fanconi anemia and checkpoint recovery,random,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,7,7,0,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,16,18,2,True,36,7,True,True,0,False,,,
4705_1,Septation Initiation Network,first,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,10,10,8,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,4,1,1,True,6,5,True,False,257,False,,,
4705_1,Septation Initiation Network,min_degree,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,10,10,8,2,2,0,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,2,False,True,3,1,0,True,4,3,True,False,257,False,OR,,
4705_1,Septation Initiation Network,min_growth,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,10,10,8,2,2,0,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,2,False,True,3,1,0,True,4,3,True,False,257,False,OR,,
4705_1,Septation Initiation Network,random,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,11,11,8,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,14,1,1,True,16,7,True,False,257,False,,,
4601_1,Colitis-associated colon cancer,first,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,12,12,1,11,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,32,31,9,True,72,11,True,True,2,False,,,
4601_1,Colitis-associated colon cancer,min_degree,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,24,21,6,True,51,8,True,True,2,False,,,
4601_1,Colitis-associated colon cancer,min_growth,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,22,22,2,True,46,8,True,True,2,False,,,
4601_1,Colitis-associated colon cancer,random,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,13,13,1,12,12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,12,False,False,44,23,6,True,73,10,True,True,2,False,,,
